Time	Velocity	RPM	Torque	Gear_Idx	Gear
18.0748689125389	165.2175901	5897.441725	205.5539315		
18.1333636339387	165.4641024	5906.907423	205.4166841		
18.1918583553385	165.7064296	5916.352238	205.2732663		
18.2503530767383	165.9465799	5925.78502	205.1232815		
18.3088477981381	166.1830324	5935.197092	204.9668788		
18.3673425195379	166.4153331	5944.582812	204.8042366		
18.4258372409377	166.644838	5953.950453	204.6351896		
18.4843319623375	166.8676331	5963.268526	204.4605646		
18.5428266837373	167.0873827	5972.561107	204.2804962		
18.6013214051371	167.2998623	5981.789457	204.0960988		
18.6598161265369	167.5065615	5990.955135	203.9083401		
18.7183108479367	167.7072153	6000.054007	203.717932		
18.7768055693365	167.8973093	6009.003287	203.527261		
18.8353002907363	168.0822026	6017.868333	203.3353969		
18.8937950121361	168.2520851	6026.435397	203.1477488		
18.9522897335359	168.4133292	6034.749154	202.9640422		
19.0107844549357	168.5603686	6042.624286	202.7887964		
19.0692791763355	168.6894037	6049.357892	202.6383813		
19.1277738977353	168.8066217	6055.363768	202.5039018		
19.1862686191351	168.8919049	6059.729223	202.4060683	5	
19.2447633405349	168.9611059	6042.141401	202.7995637		
19.3032580619347	168.9915871	5953.989265	204.6344733		
19.3617527833345	169.0058749	5822.895208	206.4175542		
19.4202475047343	169.0050848	5651.225235	207.1340959		
19.4787422261341	169.0010791	5478.844404	206.3701493		
19.537236947534	168.9962783	5306.306346	204.3452945		
19.5957316689338	168.9923278	5133.162862	201.2678766		
19.6542263903336	168.9927631	4964.079056	197.4645908		
19.7127211117334	169.0009836	4803.371933	193.3092427		
19.7712158331332	169.0408037	4734.463796	191.411273		
19.829710554533	169.0999706	4717.185712	190.92706		
19.8882052759328	169.1988345	4721.706302	191.0540287		
19.9466999973326	169.309418	4728.745648	191.2513671		
20.0051947187324	169.4415278	4735.83346	191.4495153		
20.0636894401322	169.5843735	4743.189013	191.6546371		
20.122184161532	169.7371022	4750.799138	191.8661989		
20.1806788829318	169.9008853	4758.558501	192.0812873		
20.2391736043316	170.0690528	4766.371675	192.2971277		
20.2976683257314	170.2460947	4774.271325	192.5146767		
20.3561630471312	170.4265469	4782.197491	192.7321329		
20.414657768531	170.61188	4790.160342	192.9498749		
20.4731524899308	170.8012421	4798.148213	193.1674119		
20.5316472113306	170.9928933	4806.150039	193.3845441		
20.5901419327304	171.1886617	4814.173633	193.6013623		
20.6486366541302	171.3858217	4822.203972	193.8174879		
20.70713137553	171.5857202	4830.247039	194.0330469		
20.7656260969298	171.7872298	4838.296883	194.2478163		
20.8241208183296	171.9901736	4846.352715	194.4618399		
20.8826155397294	172.1949549	4854.415619	194.6749782		
20.9411102611292	172.4004647	4862.481262	194.8872525		
20.999604982529	172.6075233	4870.552477	195.0985755		
21.0580997039288	172.8152151	4878.625874	195.3089321		
21.1165944253286	173.0237807	4886.702268	195.5182813		
21.1750891467284	173.2330881	4894.781148	195.7265635		
21.2335838681282	173.4427972	4902.861376	195.9338136		
21.292078589528	173.6532052	4910.943976	196.1398797		
21.3505733109278	173.8638212	4919.027319	196.3448759		
21.4090680323276	174.0748174	4927.112058	196.5486368		
21.4675627537274	174.2859621	4935.197486	196.7512355		
21.5260574751272	174.4972258	4943.283485	196.9526026		
21.584552196527	174.7084851	4951.369873	197.1526817		
21.6430469179268	174.9197012	4959.456164	197.3515427		
21.7015416393266	175.1306815	4967.541417	197.5489576		
21.7600363607264	175.3414113	4975.628917	197.74519		
21.8185310821262	175.5517833	4983.71734	197.9400094		
21.877025803526	175.7615035	4991.681769	198.1305383		
21.9355205249258	175.970841	4999.544736	198.3172905		
21.9940152463256	176.1789313	5006.732669	198.4868497		
22.0525099677254	176.3863422	5013.763954	198.6515584		
22.1110046891252	176.5922899	5020.546365	198.809456		
22.1694994105251	176.7966093	5027.317401	198.9660136		
22.2279941319249	176.9995312	5034.083249	199.1213624		
22.2864888533247	177.1990786	5040.841115	199.2755253		
22.3449835747245	177.3968776	5047.596553	199.428556		
22.4034782961243	177.5895371	5054.348683	199.5803518		
22.4619730175241	177.7778518	5061.099782	199.731086		
22.5204677389239	177.9603398	5067.849618	199.8807167		
22.5789624603237	178.1343241	5074.598549	200.0290868		
22.6374571817235	178.3039783	5081.347035	200.1763719		
22.6959519031233	178.4650976	5088.09479	200.3225548		
22.7544466245231	178.623694	5094.842322	200.4674378		
22.8129413459229	178.7778214	5101.589455	200.6111845		
22.8714360673227	178.9293661	5108.336354	200.7538028		
22.9299307887225	179.0789075	5115.083071	200.8951228		
22.9884255101223	179.2258319	5121.829544	201.035228		
23.0469202315221	179.3718066	5128.575927	201.1741705		
23.1054149529219	179.5158352	5135.322126	201.3118186		
23.1639096743217	179.6590035	5142.068242	201.4481698		
23.2224043957215	179.8011222	5148.814256	201.5833207		
23.2808991171213	179.9422215	5155.560169	201.7171861		
23.3393938385211	180.0828211	5162.306032	201.8496666		
23.3978885599209	180.2224019	5169.05179	201.9809094		
23.4563832813207	180.3616264	5175.797512	202.1108779		
23.5148780027205	180.5002042	5182.543166	202.2393696		
23.5733727241203	180.638328	5189.288771	202.3665872		
23.6318674455201	180.7761102	5196.034338	202.4925198		
23.6903621669199	180.9133579	5202.779845	202.6169286		
23.7488568883197	181.0504017	5209.525329	202.7400025		
23.8073516097195	181.1869962	5216.27076	202.8617537		
23.8658463311193	181.3233569	5223.016162	202.981991		
23.9243410525191	181.4594405	5229.761529	203.1008023		
23.9828357739189	181.5952045	5236.506856	203.2182535		
24.0413304953187	181.7308126	5243.252162	203.3342033		
24.0998252167185	181.8660577	5249.997418	203.4486328		
24.1583199381183	182.001154	5256.742654	203.5616653		
24.2168146595181	182.1359801	5263.487851	203.6732113		
24.2753093809179	182.2705712	5270.233014	203.7831401		
24.3338041023177	182.40499	5276.978151	203.8916345		
24.3922988237175	182.5390739	5283.723237	203.9986605		
24.4507935451173	182.6730162	5290.468301	204.1039695		
24.5092882665171	182.8066183	5297.213312	204.2078062		
24.5677829879169	182.939994	5303.958287	204.3101594		
24.6262777093167	183.0731078	5310.703221	204.4107659		
24.6847724307165	183.20583	5317.448094	204.5098256		
24.7432671521163	183.3383545	5324.192935	204.6073645		
24.8017618735162	183.4703234	5330.937691	204.7031738		
24.860256594916	183.6020052	5337.682402	204.7973372		
24.9187513163158	183.7331668	5344.427035	204.8899418		
24.9772460377156	183.8637391	5351.171581	204.9808377		
25.0357407591154	183.9938865	5357.916065	205.0699849		
25.0942354805152	184.1229803	5364.6604	205.1575352		
25.152730201915	184.2515598	5371.404666	205.2434011		
25.2112249233148	184.378819	5378.148755	205.3274113		
25.2697196447146	184.5049322	5384.8927	205.4097874		
25.3282143661144	184.6297519	5391.636484	205.4905056		
25.3867090875142	184.752015	5398.379974	205.569258		
25.445203808914	184.8729029	5405.12331	205.6463392		
25.5036985303138	184.9892315	5411.866167	205.7217341		
25.5621932517136	185.1033185	5418.608725	205.7951632		
25.6206879731134	185.213572	5425.350753	205.8668242		
25.6791826945132	185.3214031	5432.092029	205.9367597		
25.737677415913	185.4276625	5438.832766	206.0047559		
25.7961721373128	185.5317125	5445.571808	206.0708645		
25.8546668587126	185.6350382	5452.309821	206.1352094		
25.9131615801124	185.7369438	5459.045024	206.1976296		
25.9716563015122	185.8381629	5465.776207	206.2580312		
26.030151022912	185.9386768	5472.502991	206.3166069		
26.0886457443118	186.0384344	5479.220499	206.3732559		
26.1471404657116	186.1378676	5485.91367	206.4276132		
26.2056351871114	186.2366339	5492.425085	206.478755		
26.2641299085112	186.3351541	5498.662282	206.5260955		
26.322624629911	186.4332854	5504.416776	206.5682859		
26.3811193513108	186.5311144	5509.869085	206.606909		
26.4396140727106	186.6287526	5515.146765	206.6430194		
26.4981087941104	186.7260657	5520.4374	206.6779905		
26.5566035155102	186.8232654	5525.72919	206.7117343		
26.61509823691	186.9202321	5531.018221	206.7442205		
26.6735929583098	187.0170705	5536.306789	206.7754578		
26.7320876797096	187.1137817	5541.594953	206.8054404		
26.7905824011094	187.2103406	5546.882791	206.8341628		
26.8490771225092	187.3068351	5552.170505	206.8616198		
26.907571843909	187.403191	5557.458017	206.8878048		
26.9660665653088	187.4994931	5562.745467	206.9127123		
27.0245612867086	187.5957131	5568.032825	206.9363359		
27.0830560081084	187.6918672	5573.320122	206.9586694		
27.1415507295082	187.7879815	5578.607383	206.9797066		
27.200045450908	187.8840287	5583.894588	206.9994413		
27.2585401723078	187.9800542	5589.181776	207.0178672		
27.3170348937077	188.0760375	5594.46893	207.0349779		
27.3755296151075	188.1720022	5599.756067	207.0507673		
27.4340243365073	188.2679496	5605.043187	207.065229		
27.4925190579071	188.3638858	5610.330289	207.0783567		
27.5510137793069	188.4598195	5615.617384	207.0901441		
27.6095085007067	188.5557585	5620.904464	207.100585		
27.6680032221065	188.6517083	5626.191539	207.1096728		
27.7264979435063	188.747676	5631.478606	207.1174015		
27.7849926649061	188.8436786	5636.765667	207.1237646		
27.8434873863059	188.9397035	5642.052724	207.1287558		
27.9019821077057	189.0358013	5647.339776	207.1323688		
27.9604768291055	189.1319384	5652.626829	207.1345973		
28.0189715505053	189.2281674	5657.913887	207.135435		
28.0774662719051	189.3244868	5663.200838	207.1348756		
28.1359609933049	189.4208951	5668.487781	207.1329127		
28.1944557147047	189.5175941	5673.777881	207.129538		
28.2529504361045	189.6141048	5679.058391	207.1247546		
28.3114451575043	189.7090837	5684.277839	207.1186252		
28.3699398789041	189.8198989	5690.015023	207.1102884		
28.4284346003039	189.948943	5696.346226	207.0989968		
28.4869293217037	189.7295012	5691.137538	207.1083528		
28.5454240431035	189.3653927	5680.99358	207.1225567		
28.6039187645033	189.5740076	5687.263229	207.1143647		
28.6624134859031	189.7504017	5692.507839	207.1059898		
28.7209082073029	189.6798299	5690.3934	207.1096359		
28.7794029287027	189.6187494	5688.56268	207.1124673		
28.8378976501025	189.5696417	5687.089274	207.1146187		
28.8963923715023	189.481655	5684.449641	207.1184195		
28.9548870929021	189.4023776	5682.07133	207.1212665		
29.0133818143019	189.4294356	5682.883068	207.1202948		
29.0718765357017	189.3473354	5680.420061	207.1232432		
29.1303712571015	189.1025471	5673.076412	207.130011		
29.1888659785013	189.0232688	5670.698065	207.1316146		
29.2473606999011	188.9940248	5669.820743	207.1322062		
29.3058554213009	188.4671719	5654.015158	207.1350395		
29.3643501427007	187.9632888	5638.898665	207.1260214		
29.4228448641005	187.6373603	5629.120808	207.1141675		
29.4813395855003	187.4641317	5623.92395	207.1059942		
29.5398343069001	187.4070489	5622.211466	207.1030313		
29.5983290282999	187.1200703	5613.602109	207.0858715		
29.6568237496997	186.8014252	5604.042755	207.0626144		
29.7153184710995	186.6021392	5598.064175	207.0459312		
29.7738131924993	186.4346245	5593.038734	207.0305411		
29.8323079138991	186.3057475	5589.172424	207.0178359		
29.8908026352989	186.1982572	5585.947716	207.0068049		
29.9492973566988	186.1105724	5583.317172	206.9973704		
30.0077920780986	186.1750516	5585.251548	207.0043081		
30.0662867994984	186.1512826	5584.538476	207.0017506		
30.1247815208982	185.882495	5576.474851	206.9714973		
30.183276242298	185.6557847	5569.673542	206.9433982		
30.2417709636978	185.4668824	5564.006471	206.9184391		
30.3002656850976	185.2983201	5558.949603	206.8949306		
30.3587604064974	185.168558	5555.05674	206.8760859		
30.4172551278972	185.2086373	5556.25912	206.8820772		
30.475749849297	185.2411233	5557.233698	206.8867331		
30.5342445706968	185.251481	5557.544429	206.8882176		
30.5927392920966	185.0412498	5551.237495	206.8569434		
30.6512340134964	184.7675537	5543.026612	206.8132834		
30.7097287348962	184.9118913	5547.356738	206.836649		
30.768223456296	184.9305804	5547.917411	206.8395901		
30.8267181776958	184.5940092	5537.820275	206.7840992		
30.8852128990956	184.6122101	5538.366302	206.7872168		
30.9437076204954	184.8963411	5546.890232	206.8342018		
31.0022023418952	185.0277727	5550.833182	206.8548855		
31.060697063295	185.0287034	5550.861103	206.855032		
31.1191917846948	184.5798769	5537.396306	206.7816785		
31.1776865060946	184.4492417	5533.477249	206.7588268		
31.2361812274944	184.7371577	5542.114731	206.8082879		
31.2946759488942	185.0117072	5550.351216	206.8523572		
31.353170670294	185.2563242	5557.689725	206.8889117		
